Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0120031,plasma membrane bounded cell projection assembly,19_GO:0009987 cellular process,-4.7,2.1,4.7,30284,439,1307,39,3,0.47,88|1183|1464|1641|2013|2039|3636|3691|3754|3766|3911|4851|5990|5992|7419|8655|9342|9423|9459|10233|25937|26084|29780|30844|30845|54874|55604|57698|79969|83659|84747|89765|91010|123811|138162|196527|257236|286207|388389,ACTN2|CLCN4|CSPG4|DCX|EMP2|DMTN|INPPL1|ITGB4|KCNF1|KCNJ10|LAMA5|NOTCH1|RFX2|RFX4|VDAC3|DYNLL1|SNAP29|NTN1|ARHGEF6|LRRC23|WWTR1|ARHGEF26|PARVB|EHD4|EHD3|FNBP1L|CARMIL1|SHTN1|ATAT1|TEKT1|UNC119B|RSPH1|FMNL3|CEP20|PIERCE1|ANO6|CFAP184|CFAP157|DNAAF19,-3.1,Var1
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,19_GO:0048518 positive regulation of biological process,-4.7,1.9,4.7,30284,586,1307,48,3.7,0.52,135|166|322|604|655|658|666|708|1020|1917|2683|2852|3162|3275|3625|3635|4208|4294|4296|4851|4853|5371|5518|6422|6659|6878|7133|7157|7159|8795|9040|9093|9770|10276|10300|10533|10962|22822|27250|27429|51079|51147|51447|64112|65264|138151|150094|196527,ADORA2A|TLE5|APBB1|BCL6|BMP7|BMPR1B|BOK|C1QBP|CDK5|EEF1A2|B4GALT1|GPER1|HMOX1|PRMT2|INHBB|INPP5D|MEF2C|MAP3K10|MAP3K11|NOTCH1|NOTCH2|PML|PPP2R1A|SFRP1|SOX4|TAF6|TNFRSF1B|TP53|TP53BP2|TNFRSF10B|UBE2M|DNAJA3|RASSF2|NET1|KATNB1|ATG7|MLLT11|PHLDA1|PDCD4|HTRA2|NDUFA13|ING4|IP6K2|MOAP1|UBE2Z|NACC2|SIK1|ANO6,-3.1,Var1
GO Biological Processes,19,GO:0018193,peptidyl-amino acid modification,19_GO:0009987 cellular process,-4.7,2.2,4.8,30284,361,1307,34,2.6,0.44,91|1020|1436|1725|1956|2064|2242|2260|2263|3276|3791|4294|5155|5156|5352|5371|5478|5905|6804|9261|10055|10114|10362|10524|10769|25865|27347|79969|84193|84446|84885|85366|146664|221143,ACVR1B|CDK5|CSF1R|DHPS|EGFR|ERBB2|FES|FGFR1|FGFR2|PRMT1|KDR|MAP3K10|PDGFB|PDGFRA|PLOD2|PML|PPIA|RANGAP1|STX1A|MAPKAPK2|SAE1|HIPK3|HMG20B|KAT5|PLK2|PRKD2|STK39|ATAT1|SETD3|BRSK1|ZDHHC12|MYLK2|MGAT5B|EEF1AKMT1,-3.1,Var1
GO Molecular Functions,21,GO:0106310,protein serine kinase activity,,-4.7,2.2,4.8,30284,361,1307,34,2.6,0.44,369|816|818|1020|3985|4294|4296|5127|5582|5583|5606|5681|5871|6446|7016|8536|8780|9064|9261|10114|10188|10298|10769|22983|25865|25989|26576|27347|29941|83931|84446|150094|204851|388228,ARAF|CAMK2B|CAMK2G|CDK5|LIMK2|MAP3K10|MAP3K11|CDK16|PRKCG|PRKCH|MAP2K3|PSKH1|MAP4K2|SGK1|TESK1|CAMK1|RIOK3|MAP3K6|MAPKAPK2|HIPK3|TNK2|PAK4|PLK2|MAST1|PRKD2|ULK3|SRPK3|STK39|PKN3|STK40|BRSK1|SIK1|HIPK1|SBK1,-3.1,Var1
GO Molecular Functions,21,GO:0005096,GTPase activator activity,,-4.7,2.4,4.9,30284,271,1307,28,2.1,0.4,216|394|1793|4650|5364|5905|5996|6001|6494|8826|9138|9459|9605|9754|10928|22899|25771|28964|54453|55114|57514|57533|57568|57636|85360|115703|116988|128637,ALDH1A1|ARHGAP5|DOCK1|MYO9B|PLXNB1|RANGAP1|RGS1|RGS10|SIPA1|IQGAP1|ARHGEF1|ARHGEF6|VPS9D1|STARD8|RALBP1|ARHGEF15|TBC1D22A|GIT1|RIN2|ARHGAP17|ARHGAP31|TBC1D14|SIPA1L2|ARHGAP23|SYDE1|ARHGAP33|AGAP3|TBC1D20,-3.1,Var1
GO Biological Processes,19,GO:0045936,negative regulation of phosphate metabolic process,19_GO:0048519 negative regulation of biological process,-4.7,2.4,4.9,30284,271,1307,28,2.1,0.4,808|978|1032|2039|5155|5478|5583|5925|6422|7016|7157|7345|7532|8655|8826|9093|9770|9961|10114|11314|25937|27250|28964|54431|54922|57493|64943|93974,CALM3|CDA|CDKN2D|DMTN|PDGFB|PPIA|PRKCH|RB1|SFRP1|TESK1|TP53|UCHL1|YWHAG|DYNLL1|IQGAP1|DNAJA3|RASSF2|MVP|HIPK3|CD300A|WWTR1|PDCD4|GIT1|DNAJC10|RASIP1|HEG1|NT5DC2|ATP5IF1,-3.1,Var1
GO Biological Processes,19,GO:0010563,negative regulation of phosphorus metabolic process,19_GO:0048519 negative regulation of biological process,-4.7,2.4,4.9,30284,271,1307,28,2.1,0.4,808|978|1032|2039|5155|5478|5583|5925|6422|7016|7157|7345|7532|8655|8826|9093|9770|9961|10114|11314|25937|27250|28964|54431|54922|57493|64943|93974,CALM3|CDA|CDKN2D|DMTN|PDGFB|PPIA|PRKCH|RB1|SFRP1|TESK1|TP53|UCHL1|YWHAG|DYNLL1|IQGAP1|DNAJA3|RASSF2|MVP|HIPK3|CD300A|WWTR1|PDCD4|GIT1|DNAJC10|RASIP1|HEG1|NT5DC2|ATP5IF1,-3.1,Var1
GO Biological Processes,19,GO:0051961,negative regulation of nervous system development,19_GO:0032502 developmental process,-4.7,3,5.1,30284,147,1307,19,1.5,0.33,655|1020|1949|2624|3280|4851|5802|5925|6860|7101|7157|7476|9423|23111|55198|56896|56920|57142|374946,BMP7|CDK5|EFNB3|GATA2|HES1|NOTCH1|PTPRS|RB1|SYT4|NR2E1|TP53|WNT7A|NTN1|SPART|APPL2|DPYSL5|SEMA3G|RTN4|DRAXIN,-3.1,Var1
GO Cellular Components,20,GO:0090575,RNA polymerase II transcription regulator complex,,-4.7,2.4,4.9,30284,257,1307,27,2.1,0.39,865|1050|1051|2355|2962|3622|4088|4091|4092|4780|5925|6256|6257|6772|6777|6878|6929|7003|7088|7975|8543|8861|10379|10413|11016|51176|400569,CBFB|CEBPA|CEBPB|FOSL2|GTF2F1|ING2|SMAD3|SMAD6|SMAD7|NFE2L2|RB1|RXRA|RXRB|STAT1|STAT5B|TAF6|TCF3|TEAD1|TLE1|MAFK|LMO4|LDB1|IRF9|YAP1|ATF7|LEF1|MED11,-3,Var1
GO Biological Processes,19,GO:0010256,endomembrane system organization,19_GO:0009987 cellular process,-4.7,1.9,4.6,30284,571,1307,47,3.6,0.52,533|1174|2013|2039|2852|3998|4669|5359|5864|5990|6252|6253|7075|8773|8815|8826|9145|9296|9342|9688|10133|10458|23471|25839|26092|29763|51398|51560|53947|54874|55048|57088|57142|57488|57698|65055|84058|92840|112476|112574|112755|118813|124491|128637|196527|221035|440026,ATP6V0B|AP1S1|EMP2|DMTN|GPER1|LMAN1|NAGLU|PLSCR1|RAB3A|RFX2|RTN1|RTN2|TIE1|SNAP23|BANF1|IQGAP1|SYNGR1|ATP6V1F|SNAP29|NUP93|OPTN|BAIAP2|TRAM1|COG4|TOR1AIP1|PACSIN3|WDR83OS|RAB6B|A4GALT|FNBP1L|VPS37C|PLSCR4|RTN4|ESYT2|SHTN1|REEP1|WDR54|REEP6|PRRT2|SNX18|STX1B|ZFYVE27|TMEM170A|TBC1D20|ANO6|REEP3|TMEM41B,-3,Var1
GO Biological Processes,19,GO:0050709,negative regulation of protein secretion,19_GO:0051179 localization,-4.7,4,5.5,30284,76,1307,13,0.99,0.27,2281|2781|3625|4345|4756|6422|6720|6860|7351|10961|26056|64285|79651,FKBP1B|GNAZ|INHBB|CD200|NEO1|SFRP1|SREBF1|SYT4|UCP2|ERP29|RAB11FIP5|RHBDF1|RHBDF2,-3,Var1
GO Biological Processes,19,GO:0048589,developmental growth,19_GO:0040007 growth,-4.7,2,4.7,30284,441,1307,39,3,0.47,320|321|658|1020|1435|1893|1906|2242|2246|2260|2263|2355|2596|3275|3764|4088|4131|4692|4851|4853|5532|6422|6781|7048|7157|7476|8751|8826|8936|10413|23111|25937|28514|51324|54437|55512|57493|81565|83931,APBA1|APBA2|BMPR1B|CDK5|CSF1|ECM1|EDN1|FES|FGF1|FGFR1|FGFR2|FOSL2|GAP43|PRMT2|KCNJ8|SMAD3|MAP1B|NDN|NOTCH1|NOTCH2|PPP3CB|SFRP1|STC1|TGFBR2|TP53|WNT7A|ADAM15|IQGAP1|WASF1|YAP1|SPART|WWTR1|DLL1|SPG21|SEMA5B|SMPD3|HEG1|NDEL1|STK40,-3,Var1
GO Biological Processes,19,GO:0040007,growth,19_GO:0040007 growth,-4.7,2,4.7,30284,441,1307,39,3,0.47,320|321|658|1020|1435|1893|1906|2242|2246|2260|2263|2355|2596|3275|3764|4088|4131|4692|4851|4853|5532|6422|6781|7048|7157|7476|8751|8826|8936|10413|23111|25937|28514|51324|54437|55512|57493|81565|83931,APBA1|APBA2|BMPR1B|CDK5|CSF1|ECM1|EDN1|FES|FGF1|FGFR1|FGFR2|FOSL2|GAP43|PRMT2|KCNJ8|SMAD3|MAP1B|NDN|NOTCH1|NOTCH2|PPP3CB|SFRP1|STC1|TGFBR2|TP53|WNT7A|ADAM15|IQGAP1|WASF1|YAP1|SPART|WWTR1|DLL1|SPG21|SEMA5B|SMPD3|HEG1|NDEL1|STK40,-3,Var1
GO Biological Processes,19,GO:0071692,protein localization to extracellular region,19_GO:0051179 localization,-4.7,3.1,5.2,30284,135,1307,18,1.4,0.32,379|818|1174|1910|2281|3764|4756|5864|5936|6720|6804|6814|10961|11069|22820|26056|140689|374969,ARL4D|CAMK2G|AP1S1|EDNRB|FKBP1B|KCNJ8|NEO1|RAB3A|RBM4|SREBF1|STX1A|STXBP3|ERP29|RAPGEF4|COPG1|RAB11FIP5|CBLN4|SVBP,-3,Var1
GO Biological Processes,19,GO:0045646,regulation of erythrocyte differentiation,19_GO:0042592 homeostatic process,-4.7,5,5.8,30284,46,1307,10,0.77,0.24,91|2113|2624|3276|3635|6688|6772|6777|8861|116151,ACVR1B|ETS1|GATA2|PRMT1|INPP5D|SPI1|STAT1|STAT5B|LDB1|FAM210B,-3,Var1
GO Cellular Components,20,GO:0009898,cytoplasmic side of plasma membrane,,-4.7,2.9,5.1,30284,161,1307,20,1.5,0.34,2242|2669|2781|2782|2785|2786|2788|5127|5996|7297|8826|9093|10672|27131|27429|54331|55970|57488|112574|342667,FES|GEM|GNAZ|GNB1|GNG3|GNG4|GNG7|CDK16|RGS1|TYK2|IQGAP1|DNAJA3|GNA13|SNX5|HTRA2|GNG2|GNG12|ESYT2|SNX18|STAC2,-3,Var1
GO Biological Processes,19,GO:0051224,negative regulation of protein transport,19_GO:0051179 localization,-4.7,3.2,5.2,30284,123,1307,17,1.3,0.31,1020|2281|2781|3625|4345|4756|5905|6422|6720|6860|7351|10961|11060|26056|29934|64285|79651,CDK5|FKBP1B|GNAZ|INHBB|CD200|NEO1|RANGAP1|SFRP1|SREBF1|SYT4|UCP2|ERP29|WWP2|RAB11FIP5|SNX12|RHBDF1|RHBDF2,-3,Var1
GO Biological Processes,19,GO:0014009,glial cell proliferation,19_GO:0032502 developmental process,-4.6,6.4,6.2,30284,29,1307,8,0.61,0.22,1435|1436|2629|4774|5925|6659|7157|9423,CSF1|CSF1R|GBA1|NFIA|RB1|SOX4|TP53|NTN1,-3,Var1
GO Biological Processes,19,GO:0072009,nephron epithelium development,19_GO:0032502 developmental process,-4.6,3.3,5.2,30284,111,1307,16,1.2,0.3,271|947|1497|1906|1910|2246|3280|3911|4208|4435|4851|4853|8826|10409|28514|28999,AMPD2|CD34|CTNS|EDN1|EDNRB|FGF1|HES1|LAMA5|MEF2C|CITED1|NOTCH1|NOTCH2|IQGAP1|BASP1|DLL1|KLF15,-3,Var1
GO Molecular Functions,21,GO:0000287,magnesium ion binding,,-4.6,2.5,4.9,30284,230,1307,25,1.9,0.38,2026|2669|2937|3420|3421|4830|5138|5359|6009|7086|8801|9064|10518|11164|11277|22983|54936|54997|56952|57194|64132|64781|84446|115024|150094,ENO2|GEM|GSS|IDH3B|IDH3G|NME1|PDE2A|PLSCR1|RHEB|TKT|SUCLG2|MAP3K6|CIB2|NUDT5|TREX1|MAST1|ADPRS|TESC|PRTFDC1|ATP10A|XYLT2|CERK|BRSK1|NT5C3B|SIK1,-3,Var1
GO Molecular Functions,21,GO:0019838,growth factor binding,,-4.6,3.1,5.1,30284,136,1307,18,1.4,0.32,91|94|1436|1956|1969|2064|2260|2263|3691|3791|3977|5155|5156|7010|7048|9180|64285|79651,ACVR1B|ACVRL1|CSF1R|EGFR|EPHA2|ERBB2|FGFR1|FGFR2|ITGB4|KDR|LIFR|PDGFB|PDGFRA|TEK|TGFBR2|OSMR|RHBDF1|RHBDF2,-3,Var1
GO Molecular Functions,21,GO:0045296,cadherin binding,,-4.6,2.2,4.8,30284,334,1307,32,2.4,0.43,822|831|1004|1627|1956|1969|1982|3791|4756|5331|5694|5905|6709|6772|7082|8826|9414|9531|10298|10458|10598|10893|27131|28988|30844|50848|54874|56904|57142|57488|57698|79026,CAPG|CAST|CDH6|DBN1|EGFR|EPHA2|EIF4G2|KDR|NEO1|PLCB3|PSMB6|RANGAP1|SPTAN1|STAT1|TJP1|IQGAP1|TJP2|BAG3|PAK4|BAIAP2|AHSA1|MMP24|SNX5|DBNL|EHD4|F11R|FNBP1L|SH3GLB2|RTN4|ESYT2|SHTN1|AHNAK,-3,Var1
GO Biological Processes,19,GO:0030900,forebrain development,19_GO:0032502 developmental process,-4.6,2.1,4.7,30284,412,1307,37,2.8,0.46,1020|1436|1956|2018|2260|2263|2624|3280|3516|3625|4851|5802|5881|5992|6658|6715|6867|6926|7101|7280|7476|7846|8941|9638|22911|23028|26047|27429|51176|55122|57142|79969|81565|89927|146760|347733|374946,CDK5|CSF1R|EGFR|EMX2|FGFR1|FGFR2|GATA2|HES1|RBPJ|INHBB|NOTCH1|PTPRS|RAC3|RFX4|SOX3|SRD5A1|TACC1|TBX3|NR2E1|TUBB2A|WNT7A|TUBA1A|CDK5R2|FEZ1|WDR47|KDM1A|CNTNAP2|HTRA2|LEF1|AKIRIN2|RTN4|ATAT1|NDEL1|BMERB1|RTN4RL1|TUBB2B|DRAXIN,-3,Var1
GO Biological Processes,19,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,19_GO:0009987 cellular process,-4.6,2.2,4.7,30284,365,1307,34,2.6,0.44,2629|4669|4780|5371|5689|5692|5693|5694|5695|5702|5709|5710|5719|6907|7345|9903|10524|11060|22836|23194|23321|23588|25793|25937|55122|56929|80176|84937|90850|93611|116138|116988|122416|253980,GBA1|NAGLU|NFE2L2|PML|PSMB1|PSMB4|PSMB5|PSMB6|PSMB7|PSMC3|PSMD3|PSMD4|PSMD13|TBL1X|UCHL1|KLHL21|KAT5|WWP2|RHOBTB3|FBXL7|TRIM2|KLHDC2|FBXO7|WWTR1|AKIRIN2|FEM1C|SPSB1|ZNRF1|ZNF598|FBXO44|KLHDC3|AGAP3|ANKRD9|KCTD13,-3,Var1
GO Biological Processes,19,GO:0032102,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-4.6,2,4.7,30284,445,1307,39,3,0.47,135|285|384|708|1906|2629|2840|2852|2874|3428|3635|4088|4345|4756|4846|4851|4940|5155|5156|5692|5802|5925|7010|7133|8815|9093|9314|10769|11240|11277|25939|26047|28964|64838|79148|79651|81542|146760|201292,ADORA2A|ANGPT2|ARG2|C1QBP|EDN1|GBA1|GPR17|GPER1|GPS2|IFI16|INPP5D|SMAD3|CD200|NEO1|NOS3|NOTCH1|OAS3|PDGFB|PDGFRA|PSMB4|PTPRS|RB1|TEK|TNFRSF1B|BANF1|DNAJA3|KLF4|PLK2|PADI2|TREX1|SAMHD1|CNTNAP2|GIT1|FNDC4|MMP28|RHBDF2|TMX1|RTN4RL1|TRIM65,-3,Var1
GO Biological Processes,19,GO:0031667,response to nutrient levels,19_GO:0050896 response to stimulus,-4.6,2,4.6,30284,510,1307,43,3.3,0.49,123|153|655|1032|1374|1956|2056|2242|2281|2629|3276|3428|3625|4131|4303|4780|5166|5583|6009|6422|6715|6720|6772|6781|7037|7157|7351|7391|7532|7942|9563|10298|10325|10524|10533|10634|10730|25989|27347|55062|55198|83667|643246,PLIN2|ADRB1|BMP7|CDKN2D|CPT1A|EGFR|EPO|FES|FKBP1B|GBA1|PRMT1|IFI16|INHBB|MAP1B|FOXO4|NFE2L2|PDK4|PRKCH|RHEB|SFRP1|SRD5A1|SREBF1|STAT1|STC1|TFRC|TP53|UCP2|USF1|YWHAG|TFEB|H6PD|PAK4|RRAGB|KAT5|ATG7|GAS2L1|YME1L1|ULK3|STK39|WIPI1|APPL2|SESN2|MAP1LC3B2,-3,Var1
GO Biological Processes,19,GO:1903307,positive regulation of regulated secretory pathway,19_GO:0051179 localization,-4.6,4.9,5.7,30284,47,1307,10,0.77,0.24,1020|2624|3566|3689|5864|6804|6860|8941|192683|376267,CDK5|GATA2|IL4R|ITGB2|RAB3A|STX1A|SYT4|CDK5R2|SCAMP5|RAB15,-3,Var1
GO Biological Processes,19,GO:0031400,negative regulation of protein modification process,19_GO:0048519 negative regulation of biological process,-4.6,2.2,4.7,30284,321,1307,31,2.4,0.42,808|1020|2039|2874|4137|5478|5582|5583|5925|6422|6659|7016|7345|7532|9093|9425|9770|9961|10114|10362|11314|25937|27250|28999|54431|54922|55859|57493|64943|84707|374969,CALM3|CDK5|DMTN|GPS2|MAPT|PPIA|PRKCG|PRKCH|RB1|SFRP1|SOX4|TESK1|UCHL1|YWHAG|DNAJA3|CDYL|RASSF2|MVP|HIPK3|HMG20B|CD300A|WWTR1|PDCD4|KLF15|DNAJC10|RASIP1|BEX1|HEG1|NT5DC2|BEX2|SVBP,-2.9,Var1
GO Biological Processes,19,GO:0050673,epithelial cell proliferation,19_GO:0009987 cellular process,-4.6,2.7,5,30284,177,1307,21,1.6,0.35,94|595|947|1051|1956|1969|2246|2263|2683|3162|3516|3791|4208|4851|4853|5925|7010|10413|51092|55679|441478,ACVRL1|CCND1|CD34|CEBPB|EGFR|EPHA2|FGF1|FGFR2|B4GALT1|HMOX1|RBPJ|KDR|MEF2C|NOTCH1|NOTCH2|RB1|TEK|YAP1|SIDT2|LIMS2|NRARP,-2.9,Var1
GO Cellular Components,20,GO:0030135,coated vesicle,,-4.5,2.2,4.7,30284,322,1307,31,2.4,0.42,533|534|1174|1906|1956|2535|3998|4646|5265|5864|6720|7037|8322|9296|9362|9892|10188|22820|23677|25977|28988|51324|55062|55690|55707|64601|79748|83988|85439|92840|112574,ATP6V0B|ATP6V1G2|AP1S1|EDN1|EGFR|FZD2|LMAN1|MYO6|SERPINA1|RAB3A|SREBF1|TFRC|FZD4|ATP6V1F|CPNE6|SNAP91|TNK2|COPG1|SH3BP4|NECAP1|DBNL|SPG21|WIPI1|PACS1|NECAP2|VPS16|LMAN1L|NCALD|STON2|REEP6|SNX18,-2.9,Var1
GO Cellular Components,20,GO:0030667,secretory granule membrane,,-4.5,2.2,4.7,30284,322,1307,31,2.4,0.42,391|2171|2357|2683|3163|3689|5066|5864|6860|6861|7133|8655|8773|8826|8895|9145|9342|9761|10043|10312|11314|11322|26002|28956|53917|54918|55362|57826|84418|121260|196527,RHOG|FABP5|FPR1|B4GALT1|HMOX2|ITGB2|PAM|RAB3A|SYT4|SYT5|TNFRSF1B|DYNLL1|SNAP23|IQGAP1|CPNE3|SYNGR1|SNAP29|MLEC|TOM1|TCIRG1|CD300A|TMC6|MOXD1|LAMTOR2|RAB24|CMTM6|TMEM63B|RAP2C|CYSTM1|SLC15A4|ANO6,-2.9,Var1
GO Molecular Functions,21,GO:0140993,histone modifying activity,,-4.5,1.8,4.5,30284,664,1307,52,4,0.54,369|1020|1436|1956|1969|2050|2064|2242|2260|2263|3275|3276|3791|3985|5156|5496|5532|5606|5681|5802|5871|6446|7010|7016|7075|7297|8780|9261|10114|10188|10298|10461|10524|11240|22983|23028|25989|26576|27347|51147|55274|55818|63976|78986|83931|84193|84446|150094|204851|221143|345630|388228,ARAF|CDK5|CSF1R|EGFR|EPHA2|EPHB4|ERBB2|FES|FGFR1|FGFR2|PRMT2|PRMT1|KDR|LIMK2|PDGFRA|PPM1G|PPP3CB|MAP2K3|PSKH1|PTPRS|MAP4K2|SGK1|TEK|TESK1|TIE1|TYK2|RIOK3|MAPKAPK2|HIPK3|TNK2|PAK4|MERTK|KAT5|PADI2|MAST1|KDM1A|ULK3|SRPK3|STK39|ING4|PHF10|KDM3A|PRDM16|DUSP26|STK40|SETD3|BRSK1|SIK1|HIPK1|EEF1AKMT1|FBLL1|SBK1,-2.9,Var1
GO Biological Processes,19,GO:0090287,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-4.5,2.1,4.7,30284,384,1307,35,2.7,0.45,94|2246|3276|3280|3516|3622|3791|4088|4091|4092|4435|4756|4851|4853|5526|6422|7157|8321|8322|8936|9719|23111|23625|25805|25865|27122|28514|55816|57608|63976|79652|79812|80139|81848|286204,ACVRL1|FGF1|PRMT1|HES1|RBPJ|ING2|KDR|SMAD3|SMAD6|SMAD7|CITED1|NEO1|NOTCH1|NOTCH2|PPP2R5B|SFRP1|TP53|FZD1|FZD4|WASF1|ADAMTSL2|SPART|FAM89B|BAMBI|PRKD2|DKK3|DLL1|DOK5|JCAD|PRDM16|TMEM204|MMRN2|ZNF703|SPRY4|CRB2,-2.9,Var1
GO Molecular Functions,21,GO:0005543,phospholipid binding,,-4.5,2,4.6,30284,497,1307,42,3.2,0.49,88|311|822|2242|2596|3622|4131|4137|5662|6860|6861|7289|8826|8895|9362|9892|10043|11314|22822|23541|26580|27111|27131|29763|29934|51228|54749|55062|55198|55512|57488|57590|64411|81609|90203|92241|112574|115703|146691|221749|254122|643246,ACTN2|ANXA11|CAPG|FES|GAP43|ING2|MAP1B|MAPT|PSD|SYT4|SYT5|TULP3|IQGAP1|CPNE3|CPNE6|SNAP91|TOM1|CD300A|PHLDA1|SEC14L2|BSCL2|SDCBP2|SNX5|PACSIN3|SNX12|GLTP|EPDR1|WIPI1|APPL2|SMPD3|ESYT2|WDFY1|ARAP3|SNX27|SNX21|RCSD1|SNX18|ARHGAP33|TOM1L2|PXDC1|SNX32|MAP1LC3B2,-2.9,Var1
GO Biological Processes,19,GO:0032271,regulation of protein polymerization,19_GO:0050789 regulation of biological process,-4.5,2.6,4.9,30284,206,1307,23,1.8,0.36,822|2039|2242|3925|4131|4137|6709|7111|9168|10382|10458|11013|11075|11151|22924|23189|28964|51466|54930|55604|57662|57704|81553,CAPG|DMTN|FES|STMN1|MAP1B|MAPT|SPTAN1|TMOD1|TMSB10|TUBB4A|BAIAP2|TMSB15A|STMN2|CORO1A|MAPRE3|KANK1|GIT1|EVL|HAUS4|CARMIL1|CAMSAP3|GBA2|CYRIA,-2.9,Var1
GO Biological Processes,19,GO:0017158,regulation of calcium ion-dependent exocytosis,19_GO:0051179 localization,-4.5,5.3,5.8,30284,39,1307,9,0.69,0.23,1020|4851|5864|6804|6814|6860|6861|8941|192683,CDK5|NOTCH1|RAB3A|STX1A|STXBP3|SYT4|SYT5|CDK5R2|SCAMP5,-2.9,Var1
GO Biological Processes,19,GO:0030324,lung development,19_GO:0032502 developmental process,-4.5,2.6,4.9,30284,193,1307,22,1.7,0.36,1050|1956|2246|2260|2263|2355|3280|3516|3791|3911|4846|4851|5156|5864|6720|7048|9394|9719|10413|55512|57493|83931,CEBPA|EGFR|FGF1|FGFR1|FGFR2|FOSL2|HES1|RBPJ|KDR|LAMA5|NOS3|NOTCH1|PDGFRA|RAB3A|SREBF1|TGFBR2|HS6ST1|ADAMTSL2|YAP1|SMPD3|HEG1|STK40,-2.9,Var1
GO Biological Processes,19,GO:0051648,vesicle localization,19_GO:0051179 localization,-4.5,2.6,4.9,30284,193,1307,22,1.7,0.36,1020|1780|3985|4669|5864|5871|6814|6860|7016|8773|9342|9892|10312|10540|10749|30850|51693|54874|55062|55638|58485|81565,CDK5|DYNC1I1|LIMK2|NAGLU|RAB3A|MAP4K2|STXBP3|SYT4|TESK1|SNAP23|SNAP29|SNAP91|TCIRG1|DCTN2|KIF1C|CDR2L|TRAPPC2L|FNBP1L|WIPI1|SYBU|TRAPPC1|NDEL1,-2.9,Var1
GO Biological Processes,19,GO:0030307,positive regulation of cell growth,19_GO:0040007 growth,-4.5,2.8,4.9,30284,166,1307,20,1.5,0.34,1906|1956|1982|2064|3897|4092|4131|4137|6422|6860|7003|9362|9423|10413|54555|57698|58191|84275|114804|118813,EDN1|EGFR|EIF4G2|ERBB2|L1CAM|SMAD7|MAP1B|MAPT|SFRP1|SYT4|TEAD1|CPNE6|NTN1|YAP1|DDX49|SHTN1|CXCL16|SLC25A33|RNF157|ZFYVE27,-2.8,Var1
GO Biological Processes,19,GO:0046034,ATP metabolic process,19_GO:0009987 cellular process,-4.5,2.8,4.9,30284,166,1307,20,1.5,0.34,271|498|509|514|669|1497|2026|3099|4714|4715|4720|4725|5224|6392|7351|9551|9605|11164|51079|54539,AMPD2|ATP5F1A|ATP5F1C|ATP5F1E|BPGM|CTNS|ENO2|HK2|NDUFB8|NDUFB9|NDUFS2|NDUFS5|PGAM2|SDHD|UCP2|ATP5MF|VPS9D1|NUDT5|NDUFA13|NDUFB11,-2.8,Var1
GO Biological Processes,19,GO:0030010,establishment of cell polarity,19_GO:0009987 cellular process,-4.5,3,5,30284,140,1307,18,1.4,0.32,3280|3636|3764|4131|7476|9638|10312|10524|23433|23625|26086|57381|57662|81565|81609|84446|89958|286204,HES1|INPPL1|KCNJ8|MAP1B|WNT7A|FEZ1|TCIRG1|KAT5|RHOQ|FAM89B|GPSM1|RHOJ|CAMSAP3|NDEL1|SNX27|BRSK1|SAPCD2|CRB2,-2.8,Var1
GO Biological Processes,19,GO:0060537,muscle tissue development,19_GO:0032502 developmental process,-4.5,2.1,4.6,30284,356,1307,33,2.5,0.43,88|655|1020|2242|2260|2263|2355|3276|3516|3764|4092|4208|4669|4851|4853|5156|5532|5925|6926|7137|10362|11277|25976|26576|28514|30001|54567|56261|56999|57462|57493|85366|150094,ACTN2|BMP7|CDK5|FES|FGFR1|FGFR2|FOSL2|PRMT1|RBPJ|KCNJ8|SMAD7|MEF2C|NAGLU|NOTCH1|NOTCH2|PDGFRA|PPP3CB|RB1|TBX3|TNNI3|HMG20B|TREX1|TIPARP|SRPK3|DLL1|ERO1A|DLL4|GPCPD1|ADAMTS9|MYORG|HEG1|MYLK2|SIK1,-2.8,Var1
GO Molecular Functions,21,GO:0017124,SH3 domain binding,,-4.5,3.2,5.1,30284,115,1307,16,1.2,0.3,1793|1809|3635|3636|4137|5359|6450|7159|8751|9467|51466|51517|55114|57088|57514|219670,DOCK1|DPYSL3|INPP5D|INPPL1|MAPT|PLSCR1|SH3BGR|TP53BP2|ADAM15|SH3BP5|EVL|NCKIPSD|ARHGAP17|PLSCR4|ARHGAP31|ENKUR,-2.8,Var1
GO Biological Processes,19,GO:0170040,proteinogenic amino acid catabolic process,19_GO:0009987 cellular process,-4.4,4,5.4,30284,69,1307,12,0.92,0.26,384|1743|2731|2806|3712|4846|5625|10247|23464|64087|113675|137872,ARG2|DLST|GLDC|GOT2|IVD|NOS3|PRODH|RIDA|GCAT|MCCC2|SDSL|ADHFE1,-2.8,Var1
